"TRE_CN","PREV_TRE_CN","PLT_CN","pltID","DIA","HT","CR","MEASYEAR","STATECD","STATUSCD","SPCD","LAT","LON","MEASYEAR_T1","SPECIES"
165733532020004,216931668010854,258768072010854,"4_5_51_36",6.1,42,30,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733533020004,216931669010854,258768072010854,"4_5_51_36",10.2,66,50,2012,5,1,802,34.511505,-92.892572,2012,"WO"
165733534020004,216931670010854,258768072010854,"4_5_51_36",7.2,39,55,2012,5,1,837,34.511505,-92.892572,2012,"BO"
165733535020004,216931672010854,258768072010854,"4_5_51_36",2.1,28,35,2012,5,1,316,34.511505,-92.892572,2012,"RM"
165733536020004,216931676010854,258768072010854,"4_5_51_36",1.2,21,30,2012,5,1,316,34.511505,-92.892572,2012,"RM"
165733537020004,216931677010854,258768072010854,"4_5_51_36",7,46,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733538020004,NA,258768072010854,"4_5_51_36",1.1,21,35,2012,5,1,316,34.511505,-92.892572,2012,"RM"
165733539020004,NA,258768072010854,"4_5_51_36",6.9,41,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733540020004,NA,258768072010854,"4_5_51_36",6.8,46,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733541020004,NA,258768072010854,"4_5_51_36",5.6,43,25,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733542020004,NA,258768072010854,"4_5_51_36",6,43,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733543020004,NA,258768072010854,"4_5_51_36",5.6,41,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733544020004,NA,258768072010854,"4_5_51_36",6.5,42,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733545020004,NA,258768072010854,"4_5_51_36",5.8,42,30,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733546020004,NA,258768072010854,"4_5_51_36",5.8,44,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733547020004,NA,258768072010854,"4_5_51_36",6.8,39,45,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733548020004,216931679010854,258768072010854,"4_5_51_36",14.5,58,50,2012,5,1,110,34.511505,-92.892572,2012,"SP"
165733549020004,216931684010854,258768072010854,"4_5_51_36",9.5,44,40,2012,5,1,110,34.511505,-92.892572,2012,"SP"
165733550020004,216931685010854,258768072010854,"4_5_51_36",7.3,36,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733551020004,216931686010854,258768072010854,"4_5_51_36",6.1,37,40,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733552020004,216931689010854,258768072010854,"4_5_51_36",7.7,44,45,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733553020004,NA,258768072010854,"4_5_51_36",5.4,29,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733554020004,NA,258768072010854,"4_5_51_36",5.5,35,40,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733555020004,216931693010854,258768072010854,"4_5_51_36",2.7,22,25,2012,5,1,110,34.511505,-92.892572,2012,"SP"
165733556020004,216931694010854,258768072010854,"4_5_51_36",1.3,15,55,2012,5,1,931,34.511505,-92.892572,2012,"SS"
165733557020004,216931695010854,258768072010854,"4_5_51_36",7.8,38,40,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733558020004,216931697010854,258768072010854,"4_5_51_36",7.1,46,40,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733559020004,216931701010854,258768072010854,"4_5_51_36",8.3,53,40,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733560020004,216931702010854,258768072010854,"4_5_51_36",8.7,47,45,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733561020004,216931703010854,258768072010854,"4_5_51_36",9.3,49,55,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733562020004,216931704010854,258768072010854,"4_5_51_36",8,46,40,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733563020004,NA,258768072010854,"4_5_51_36",1.2,14,55,2012,5,1,931,34.511505,-92.892572,2012,"SS"
165733564020004,NA,258768072010854,"4_5_51_36",5.5,37,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733565020004,NA,258768072010854,"4_5_51_36",6.7,42,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733566020004,NA,258768072010854,"4_5_51_36",6.1,44,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733567020004,NA,258768072010854,"4_5_51_36",5.9,39,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733568020004,NA,258768072010854,"4_5_51_36",5.5,42,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733569020004,NA,258768072010854,"4_5_51_36",5.9,47,35,2012,5,1,131,34.511505,-92.892572,2012,"LP"
165733570020004,NA,258768072010854,"4_5_51_36",6.4,41,45,2012,5,1,131,34.511505,-92.892572,2012,"LP"
243401786489998,223831933010854,53430426020004,"3_5_27_63",2.1,23,15,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401787489998,223831934010854,53430426020004,"3_5_27_63",4.2,34,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401788489998,223831935010854,53430426020004,"3_5_27_63",1.99,13,NA,2013,5,2,131,33.355017,-93.023385,2013,"LP"
243401789489998,223831936010854,53430426020004,"3_5_27_63",5.1,35,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401790489998,223831937010854,53430426020004,"3_5_27_63",1.79,14,NA,2013,5,2,131,33.355017,-93.023385,2013,"LP"
243401791489998,223831938010854,53430426020004,"3_5_27_63",4,32,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401792489998,223831939010854,53430426020004,"3_5_27_63",3.1,30,20,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401793489998,223831940010854,53430426020004,"3_5_27_63",9.7,42,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401794489998,223831941010854,53430426020004,"3_5_27_63",3.2,25,15,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401795489998,223831942010854,53430426020004,"3_5_27_63",5.2,38,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401796489998,223831943010854,53430426020004,"3_5_27_63",2.7,31,20,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401797489998,223831944010854,53430426020004,"3_5_27_63",1.9,20,5,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401798489998,NA,53430426020004,"3_5_27_63",1.3,17,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401799489998,NA,53430426020004,"3_5_27_63",5.2,36,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401800489998,NA,53430426020004,"3_5_27_63",7,39,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401801489998,NA,53430426020004,"3_5_27_63",5.4,35,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401802489998,NA,53430426020004,"3_5_27_63",6.1,35,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401803489998,NA,53430426020004,"3_5_27_63",6.8,42,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401804489998,NA,53430426020004,"3_5_27_63",5.1,36,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401805489998,NA,53430426020004,"3_5_27_63",7.2,40,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401806489998,NA,53430426020004,"3_5_27_63",6.3,39,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401807489998,NA,53430426020004,"3_5_27_63",6.7,40,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401808489998,NA,53430426020004,"3_5_27_63",5.1,33,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401809489998,NA,53430426020004,"3_5_27_63",7.8,40,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401810489998,NA,53430426020004,"3_5_27_63",5,35,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401811489998,NA,53430426020004,"3_5_27_63",8.2,35,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401812489998,NA,53430426020004,"3_5_27_63",5.7,38,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401813489998,NA,53430426020004,"3_5_27_63",7.1,43,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401814489998,NA,53430426020004,"3_5_27_63",6.3,39,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401815489998,NA,53430426020004,"3_5_27_63",7.5,41,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401816489998,223831945010854,53430426020004,"3_5_27_63",7.9,37,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401817489998,NA,53430426020004,"3_5_27_63",7.3,42,45,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401818489998,NA,53430426020004,"3_5_27_63",6.6,37,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401819489998,NA,53430426020004,"3_5_27_63",8.2,38,60,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401820489998,NA,53430426020004,"3_5_27_63",6.4,36,55,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401821489998,NA,53430426020004,"3_5_27_63",7.8,37,50,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401822489998,NA,53430426020004,"3_5_27_63",6.3,41,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401823489998,NA,53430426020004,"3_5_27_63",6,38,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401824489998,NA,53430426020004,"3_5_27_63",7.5,37,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401825489998,NA,53430426020004,"3_5_27_63",5.1,36,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401826489998,NA,53430426020004,"3_5_27_63",5.4,37,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401827489998,NA,53430426020004,"3_5_27_63",5.4,37,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401828489998,NA,53430426020004,"3_5_27_63",6.3,38,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401829489998,NA,53430426020004,"3_5_27_63",6.2,38,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401830489998,NA,53430426020004,"3_5_27_63",5.2,38,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401831489998,NA,53430426020004,"3_5_27_63",8.3,41,45,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401832489998,NA,53430426020004,"3_5_27_63",6,38,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401833489998,NA,53430426020004,"3_5_27_63",8.3,38,50,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401834489998,223831946010854,53430426020004,"3_5_27_63",8.6,48,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401835489998,223831947010854,53430426020004,"3_5_27_63",6.3,43,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401836489998,223831948010854,53430426020004,"3_5_27_63",5.6,42,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401837489998,223831949010854,53430426020004,"3_5_27_63",1.69,12,NA,2013,5,2,131,33.355017,-93.023385,2013,"LP"
243401838489998,223831950010854,53430426020004,"3_5_27_63",5.3,41,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401839489998,223831951010854,53430426020004,"3_5_27_63",2.09,15,NA,2013,5,2,131,33.355017,-93.023385,2013,"LP"
243401840489998,NA,53430426020004,"3_5_27_63",6.8,40,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401841489998,NA,53430426020004,"3_5_27_63",7.8,44,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401842489998,NA,53430426020004,"3_5_27_63",7,45,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401843489998,NA,53430426020004,"3_5_27_63",7.7,47,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401844489998,NA,53430426020004,"3_5_27_63",7.4,46,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401845489998,NA,53430426020004,"3_5_27_63",5.5,38,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401846489998,NA,53430426020004,"3_5_27_63",5.4,38,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401847489998,NA,53430426020004,"3_5_27_63",8,42,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401848489998,NA,53430426020004,"3_5_27_63",5,42,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401849489998,NA,53430426020004,"3_5_27_63",6,42,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401850489998,NA,53430426020004,"3_5_27_63",7,45,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401851489998,NA,53430426020004,"3_5_27_63",5.9,42,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401852489998,NA,53430426020004,"3_5_27_63",8.1,44,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401853489998,NA,53430426020004,"3_5_27_63",6.2,41,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401854489998,NA,53430426020004,"3_5_27_63",5.6,35,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401855489998,NA,53430426020004,"3_5_27_63",7.8,41,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401856489998,NA,53430426020004,"3_5_27_63",7.5,42,50,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401857489998,NA,53430426020004,"3_5_27_63",6.1,36,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401858489998,NA,53430426020004,"3_5_27_63",6.6,37,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401859489998,NA,53430426020004,"3_5_27_63",6.6,39,45,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401860489998,NA,53430426020004,"3_5_27_63",7,36,55,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401861489998,NA,53430426020004,"3_5_27_63",6.4,37,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401862489998,NA,53430426020004,"3_5_27_63",9.3,43,55,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401863489998,223831952010854,53430426020004,"3_5_27_63",7.9,41,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401864489998,223831953010854,53430426020004,"3_5_27_63",9.6,42,40,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401865489998,223831954010854,53430426020004,"3_5_27_63",8.6,39,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401866489998,223831955010854,53430426020004,"3_5_27_63",6.2,37,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401867489998,223831956010854,53430426020004,"3_5_27_63",4.6,33,25,2013,5,1,110,33.355017,-93.023385,2013,"SP"
243401868489998,223831957010854,53430426020004,"3_5_27_63",4.7,34,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401869489998,223831958010854,53430426020004,"3_5_27_63",2.7,23,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401870489998,223831959010854,53430426020004,"3_5_27_63",2.2,19,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401871489998,NA,53430426020004,"3_5_27_63",6.2,37,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401872489998,NA,53430426020004,"3_5_27_63",5.7,37,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401873489998,NA,53430426020004,"3_5_27_63",7.5,42,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401874489998,NA,53430426020004,"3_5_27_63",5.3,38,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401875489998,NA,53430426020004,"3_5_27_63",5.3,44,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401876489998,NA,53430426020004,"3_5_27_63",5.5,32,25,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401877489998,NA,53430426020004,"3_5_27_63",6.5,40,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401878489998,NA,53430426020004,"3_5_27_63",5.8,40,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401879489998,NA,53430426020004,"3_5_27_63",7.2,44,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401880489998,NA,53430426020004,"3_5_27_63",5.5,41,30,2013,5,1,131,33.355017,-93.023385,2013,"LP"
243401881489998,NA,53430426020004,"3_5_27_63",7.8,44,35,2013,5,1,131,33.355017,-93.023385,2013,"LP"
310579592489998,228235169010854,216269088020004,"4_5_119_8",10.6,66,25,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579593489998,228235170010854,216269088020004,"4_5_119_8",9.3,67,25,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579594489998,228235171010854,216269088020004,"4_5_119_8",11.3,58,30,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579595489998,228235172010854,216269088020004,"4_5_119_8",10.6,56,30,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579596489998,228235173010854,216269088020004,"4_5_119_8",12.5,66,30,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579597489998,228235174010854,216269088020004,"4_5_119_8",10.3,54,25,2014,5,1,110,34.908949,-92.723623,2014,"SP"
310579598489998,228235177010854,216269088020004,"4_5_119_8",9.4,54,20,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579599489998,228235178010854,216269088020004,"4_5_119_8",11.6,65,25,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579600489998,228235180010854,216269088020004,"4_5_119_8",2.7,20,20,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579601489998,228235181010854,216269088020004,"4_5_119_8",6.4,46,20,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579602489998,228235182010854,216269088020004,"4_5_119_8",6.2,51,20,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579603489998,228235183010854,216269088020004,"4_5_119_8",5.5,40,25,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579604489998,228235184010854,216269088020004,"4_5_119_8",12.96,52,NA,2014,5,2,131,34.908949,-92.723623,2014,"LP"
310579605489998,228235185010854,216269088020004,"4_5_119_8",13.4,60,35,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579606489998,228235186010854,216269088020004,"4_5_119_8",13.93,59,NA,2014,5,2,131,34.908949,-92.723623,2014,"LP"
310579607489998,228235187010854,216269088020004,"4_5_119_8",12.36,54,NA,2014,5,2,131,34.908949,-92.723623,2014,"LP"
310579608489998,228235189010854,216269088020004,"4_5_119_8",2.34,18,NA,2014,5,2,824,34.908949,-92.723623,2014,"BJ"
310579609489998,228235190010854,216269088020004,"4_5_119_8",2.24,21,NA,2014,5,2,824,34.908949,-92.723623,2014,"BJ"
310579610489998,228235191010854,216269088020004,"4_5_119_8",4.84,35,NA,2014,5,2,833,34.908949,-92.723623,2014,"RO"
310579611489998,228235192010854,216269088020004,"4_5_119_8",6.8,48,35,2014,5,1,835,34.908949,-92.723623,2014,"PO"
310579612489998,228235193010854,216269088020004,"4_5_119_8",6.1,44,NA,2014,5,2,837,34.908949,-92.723623,2014,"BO"
310579613489998,228235195010854,216269088020004,"4_5_119_8",10.9,57,45,2014,5,1,835,34.908949,-92.723623,2014,"PO"
310579614489998,228235196010854,216269088020004,"4_5_119_8",11.7,52,40,2014,5,1,802,34.908949,-92.723623,2014,"WO"
310579615489998,228235197010854,216269088020004,"4_5_119_8",5.6,36,20,2014,5,1,110,34.908949,-92.723623,2014,"SP"
310579616489998,NA,216269088020004,"4_5_119_8",5.1,39,40,2014,5,1,409,34.908949,-92.723623,2014,"HI"
310579617489998,NA,216269088020004,"4_5_119_8",7.2,50,40,2014,5,1,833,34.908949,-92.723623,2014,"RO"
310579618489998,228235198010854,216269088020004,"4_5_119_8",14,70,35,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579619489998,228235200010854,216269088020004,"4_5_119_8",12.1,58,25,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579620489998,228235201010854,216269088020004,"4_5_119_8",5.83,40,NA,2014,5,2,110,34.908949,-92.723623,2014,"SP"
310579621489998,228235202010854,216269088020004,"4_5_119_8",13.9,67,30,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579622489998,228235203010854,216269088020004,"4_5_119_8",14.4,68,35,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579623489998,228235206010854,216269088020004,"4_5_119_8",12.3,70,30,2014,5,1,131,34.908949,-92.723623,2014,"LP"
310579624489998,228235207010854,216269088020004,"4_5_119_8",2.4,16,35,2014,5,1,409,34.908949,-92.723623,2014,"HI"
310579625489998,228235208010854,216269088020004,"4_5_119_8",2.1,18,35,2014,5,1,409,34.908949,-92.723623,2014,"HI"
310579626489998,228235209010854,216269088020004,"4_5_119_8",1.4,15,30,2014,5,1,409,34.908949,-92.723623,2014,"HI"
373056181489998,253662060010854,282500292489998,"3_5_3_93",9,35,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056182489998,NA,282500292489998,"3_5_3_93",8.7,33,65,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056183489998,NA,282500292489998,"3_5_3_93",9.6,37,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056184489998,NA,282500292489998,"3_5_3_93",8.1,32,80,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056185489998,NA,282500292489998,"3_5_3_93",6.3,30,60,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056186489998,NA,282500292489998,"3_5_3_93",8.4,36,90,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056187489998,NA,282500292489998,"3_5_3_93",7.3,31,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056188489998,NA,282500292489998,"3_5_3_93",9.6,38,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056189489998,NA,282500292489998,"3_5_3_93",7.8,35,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056190489998,NA,282500292489998,"3_5_3_93",6.2,32,66,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056191489998,NA,282500292489998,"3_5_3_93",6.4,34,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056192489998,NA,282500292489998,"3_5_3_93",9.4,36,85,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056193489998,NA,282500292489998,"3_5_3_93",2.7,27,50,2015,5,1,611,33.0174,-91.543845,2015,"SU"
373056194489998,NA,282500292489998,"3_5_3_93",2.1,19,50,2015,5,1,827,33.0174,-91.543845,2015,"WK"
373056195489998,NA,282500292489998,"3_5_3_93",3,25,70,2015,5,1,827,33.0174,-91.543845,2015,"WK"
373056196489998,NA,282500292489998,"3_5_3_93",6.2,31,66,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056197489998,NA,282500292489998,"3_5_3_93",5.7,34,90,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056198489998,NA,282500292489998,"3_5_3_93",5,33,95,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056199489998,NA,282500292489998,"3_5_3_93",7.3,35,80,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056200489998,NA,282500292489998,"3_5_3_93",7.9,37,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056201489998,NA,282500292489998,"3_5_3_93",7.2,38,80,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056202489998,NA,282500292489998,"3_5_3_93",5.9,34,60,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056203489998,NA,282500292489998,"3_5_3_93",5.2,33,50,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056204489998,NA,282500292489998,"3_5_3_93",6.9,35,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056205489998,NA,282500292489998,"3_5_3_93",6.8,35,65,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056206489998,NA,282500292489998,"3_5_3_93",8.2,37,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056207489998,NA,282500292489998,"3_5_3_93",6.7,35,60,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056208489998,NA,282500292489998,"3_5_3_93",5.6,32,66,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056209489998,NA,282500292489998,"3_5_3_93",6.9,35,65,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056210489998,NA,282500292489998,"3_5_3_93",6.5,35,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056211489998,NA,282500292489998,"3_5_3_93",7.1,38,90,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056212489998,NA,282500292489998,"3_5_3_93",7,35,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056213489998,NA,282500292489998,"3_5_3_93",6.5,34,80,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056214489998,NA,282500292489998,"3_5_3_93",5.4,34,66,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056215489998,NA,282500292489998,"3_5_3_93",7.3,38,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056216489998,NA,282500292489998,"3_5_3_93",5.9,37,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056217489998,NA,282500292489998,"3_5_3_93",6.9,36,66,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056218489998,NA,282500292489998,"3_5_3_93",7,35,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056219489998,NA,282500292489998,"3_5_3_93",8.5,38,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056220489998,NA,282500292489998,"3_5_3_93",6.7,33,60,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056221489998,NA,282500292489998,"3_5_3_93",5.2,31,60,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056222489998,NA,282500292489998,"3_5_3_93",5.3,30,55,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056223489998,NA,282500292489998,"3_5_3_93",7,34,66,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056224489998,NA,282500292489998,"3_5_3_93",6.2,35,70,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056225489998,253662061010854,282500292489998,"3_5_3_93",8.6,37,55,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056226489998,NA,282500292489998,"3_5_3_93",5.9,35,55,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056227489998,NA,282500292489998,"3_5_3_93",5,33,40,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056228489998,NA,282500292489998,"3_5_3_93",6.2,35,40,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056229489998,NA,282500292489998,"3_5_3_93",6,34,44,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056230489998,NA,282500292489998,"3_5_3_93",8.8,36,66,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056231489998,NA,282500292489998,"3_5_3_93",8,36,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056232489998,NA,282500292489998,"3_5_3_93",7.7,37,80,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056233489998,NA,282500292489998,"3_5_3_93",8.9,36,75,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056234489998,NA,282500292489998,"3_5_3_93",6.3,35,45,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056235489998,NA,282500292489998,"3_5_3_93",6.8,37,55,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056236489998,NA,282500292489998,"3_5_3_93",7,34,60,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056237489998,NA,282500292489998,"3_5_3_93",6.2,35,45,2015,5,1,131,33.0174,-91.543845,2015,"LP"
373056238489998,NA,282500292489998,"3_5_3_93",6.8,34,55,2015,5,1,131,33.0174,-91.543845,2015,"LP"
